observation_id,record_id,frame_id,timestamp_seconds,frame_path,text,confidence,polygon_json,language_profile,ocr_version
camera-001-ocr-00120,camera-001,frame_000050,250.000,data_video/keyframes/camera-001/frame_000050.jpg,www.engineerguy.com/elements,0.999974,"[[21.0,433.0],[755.0,427.0],[755.0,467.0],[21.0,473.0]]",de,PP-OCRv5
camera-001-ocr-00121,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,I,0.535160,"[[469.0,27.0],[506.0,24.0],[509.0,82.0],[472.0,84.0]]",de,PP-OCRv5
camera-001-ocr-00122,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,Department of Chemical,0.998849,"[[525.0,20.0],[779.0,20.0],[779.0,40.0],[525.0,40.0]]",de,PP-OCRv5
camera-001-ocr-00123,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,& Biomolecular Engineering,0.997271,"[[537.0,42.0],[834.0,45.0],[834.0,66.0],[537.0,63.0]]",de,PP-OCRv5
camera-001-ocr-00124,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,School of Chemical Sciences,0.984972,"[[525.0,68.0],[815.0,69.0],[815.0,87.0],[525.0,86.0]]",de,PP-OCRv5
camera-001-ocr-00125,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,University of Illinois - Urbana,0.998609,"[[524.0,92.0],[837.0,94.0],[837.0,114.0],[524.0,112.0]]",de,PP-OCRv5
camera-001-ocr-00126,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,Production Team,0.994469,"[[553.0,134.0],[708.0,134.0],[708.0,151.0],[553.0,151.0]]",de,PP-OCRv5
camera-001-ocr-00127,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,Bill Hammack,0.999656,"[[523.0,158.0],[735.0,158.0],[735.0,182.0],[523.0,182.0]]",de,PP-OCRv5
camera-001-ocr-00128,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,Nick Ziech & Patrick Ryan,0.990095,"[[432.0,184.0],[825.0,186.0],[825.0,213.0],[432.0,211.0]]",de,PP-OCRv5
camera-001-ocr-00129,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,BY,0.999929,"[[661.0,273.0],[677.0,273.0],[677.0,281.0],[661.0,281.0]]",de,PP-OCRv5
camera-001-ocr-00130,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,SA,0.999579,"[[683.0,272.0],[700.0,272.0],[700.0,283.0],[683.0,283.0]]",de,PP-OCRv5
camera-001-ocr-00131,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,Creative Commons,0.997645,"[[601.0,291.0],[733.0,291.0],[733.0,304.0],[601.0,304.0]]",de,PP-OCRv5
camera-001-ocr-00132,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,ShareAlike 3.0,0.999364,"[[618.0,303.0],[717.0,303.0],[717.0,316.0],[618.0,316.0]]",de,PP-OCRv5
camera-001-ocr-00133,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,ArticulateNoise,0.999047,"[[269.0,380.0],[651.0,384.0],[650.0,421.0],[269.0,417.0]]",de,PP-OCRv5
camera-001-ocr-00134,camera-001,frame_000051,255.000,data_video/keyframes/camera-001/frame_000051.jpg,Productions,0.999888,"[[414.0,417.0],[645.0,419.0],[644.0,446.0],[414.0,444.0]]",de,PP-OCRv5
camera-001-ocr-00135,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,Supported,0.999961,"[[114.0,32.0],[305.0,30.0],[306.0,76.0],[115.0,78.0]]",de,PP-OCRv5
camera-001-ocr-00136,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,by,0.999375,"[[315.0,29.0],[364.0,29.0],[364.0,78.0],[315.0,78.0]]",de,PP-OCRv5
camera-001-ocr-00137,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,the,0.999486,"[[372.0,27.0],[435.0,27.0],[435.0,76.0],[372.0,76.0]]",de,PP-OCRv5
camera-001-ocr-00138,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,Special,0.999599,"[[435.0,28.0],[576.0,30.0],[575.0,80.0],[434.0,78.0]]",de,PP-OCRv5
camera-001-ocr-00139,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,Grant,0.999222,"[[585.0,33.0],[704.0,33.0],[704.0,72.0],[585.0,72.0]]",de,PP-OCRv5
camera-001-ocr-00140,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,Program,0.996174,"[[101.0,73.0],[267.0,78.0],[266.0,125.0],[99.0,120.0]]",de,PP-OCRv5
camera-001-ocr-00141,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,in,0.999933,"[[276.0,78.0],[317.0,78.0],[317.0,113.0],[276.0,113.0]]",de,PP-OCRv5
camera-001-ocr-00142,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,the,0.991337,"[[325.0,72.0],[387.0,72.0],[387.0,114.0],[325.0,114.0]]",de,PP-OCRv5
camera-001-ocr-00143,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,Chemical,0.956594,"[[396.0,72.0],[574.0,72.0],[574.0,114.0],[396.0,114.0]]",de,PP-OCRv5
camera-001-ocr-00144,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,Sciences,0.999723,"[[580.0,73.0],[730.0,75.0],[729.0,114.0],[579.0,112.0]]",de,PP-OCRv5
camera-001-ocr-00145,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,@,0.644451,"[[30.0,134.0],[143.0,134.0],[143.0,229.0],[30.0,229.0]]",de,PP-OCRv5
camera-001-ocr-00146,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,THE,0.699702,"[[185.0,128.0],[333.0,128.0],[333.0,194.0],[185.0,194.0]]",de,PP-OCRv5
camera-001-ocr-00147,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,CAMILLE,0.995079,"[[346.0,129.0],[645.0,131.0],[644.0,194.0],[346.0,192.0]]",de,PP-OCRv5
camera-001-ocr-00148,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,&,0.999917,"[[187.0,216.0],[259.0,216.0],[259.0,284.0],[187.0,284.0]]",de,PP-OCRv5
camera-001-ocr-00149,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,HENRY,0.929200,"[[270.0,216.0],[517.0,218.0],[517.0,281.0],[270.0,279.0]]",de,PP-OCRv5
camera-001-ocr-00150,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,DrEYFUS,0.826901,"[[525.0,216.0],[837.0,219.0],[837.0,284.0],[525.0,281.0]]",de,PP-OCRv5
camera-001-ocr-00151,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,"FOUNDATION,",0.980109,"[[182.0,303.0],[665.0,308.0],[665.0,380.0],[182.0,375.0]]",de,PP-OCRv5
camera-001-ocr-00152,camera-001,frame_000052,260.000,data_video/keyframes/camera-001/frame_000052.jpg,INC.,0.809278,"[[655.0,307.0],[824.0,307.0],[824.0,372.0],[655.0,372.0]]",de,PP-OCRv5
espresso-001-ocr-00001,espresso-001,frame_000009,45.000,data_video/keyframes/espresso-001/frame_000009.jpg,sts,0.665171,"[[494.0,207.0],[517.0,207.0],[517.0,242.0],[494.0,242.0]]",de,PP-OCRv5
espresso-001-ocr-00002,espresso-001,frame_000009,45.000,data_video/keyframes/espresso-001/frame_000009.jpg,7,0.991427,"[[696.0,298.0],[727.0,298.0],[727.0,335.0],[696.0,335.0]]",de,PP-OCRv5
espresso-001-ocr-00003,espresso-001,frame_000009,45.000,data_video/keyframes/espresso-001/frame_000009.jpg,WIKIPEDIA,0.924109,"[[456.0,378.0],[823.0,381.0],[823.0,444.0],[456.0,442.0]]",de,PP-OCRv5
espresso-001-ocr-00004,espresso-001,frame_000009,45.000,data_video/keyframes/espresso-001/frame_000009.jpg,The Free Encyclopedia,0.993445,"[[463.0,444.0],[817.0,444.0],[817.0,483.0],[463.0,483.0]]",de,PP-OCRv5
espresso-001-ocr-00005,espresso-001,frame_000010,50.000,data_video/keyframes/espresso-001/frame_000010.jpg,t,0.828243,"[[493.0,207.0],[517.0,207.0],[517.0,241.0],[493.0,241.0]]",de,PP-OCRv5
espresso-001-ocr-00006,espresso-001,frame_000010,50.000,data_video/keyframes/espresso-001/frame_000010.jpg,WIKIPEDIA,0.996216,"[[457.0,378.0],[822.0,382.0],[822.0,442.0],[457.0,439.0]]",de,PP-OCRv5
espresso-001-ocr-00007,espresso-001,frame_000010,50.000,data_video/keyframes/espresso-001/frame_000010.jpg,The Free Encyclopedia,0.995842,"[[463.0,444.0],[817.0,444.0],[817.0,483.0],[463.0,483.0]]",de,PP-OCRv5
espresso-001-ocr-00008,espresso-001,frame_000010,50.000,data_video/keyframes/espresso-001/frame_000010.jpg,"Espresso, De Cafe Baristas, California",0.979799,"[[335.0,550.0],[956.0,549.0],[956.0,587.0],[335.0,588.0]]",de,PP-OCRv5
espresso-001-ocr-00009,espresso-001,frame_000010,50.000,data_video/keyframes/espresso-001/frame_000010.jpg,"April 10, 2013",0.994002,"[[522.0,588.0],[768.0,585.0],[768.0,627.0],[522.0,630.0]]",de,PP-OCRv5
espresso-003-ocr-00001,espresso-003,frame_000000,0.000,data_video/keyframes/espresso-003/frame_000000.jpg,UTEONYD,0.604095,"[[704.0,455.0],[740.0,455.0],[740.0,465.0],[704.0,465.0]]",de,PP-OCRv5
espresso-003-ocr-00002,espresso-003,frame_000000,0.000,data_video/keyframes/espresso-003/frame_000000.jpg,IRORENI,0.663555,"[[698.0,693.0],[751.0,693.0],[751.0,704.0],[698.0,704.0]]",de,PP-OCRv5
espresso-003-ocr-00003,espresso-003,frame_000000,0.000,data_video/keyframes/espresso-003/frame_000000.jpg,VORM,0.929802,"[[701.0,701.0],[746.0,701.0],[746.0,712.0],[701.0,712.0]]",de,PP-OCRv5
espresso-003-ocr-00004,espresso-003,frame_000000,0.000,data_video/keyframes/espresso-003/frame_000000.jpg,KALK,0.975391,"[[923.0,850.0],[953.0,850.0],[953.0,864.0],[923.0,864.0]]",de,PP-OCRv5
espresso-003-ocr-00005,espresso-003,frame_000000,0.000,data_video/keyframes/espresso-003/frame_000000.jpg,MOCCAMASTER,0.997591,"[[1003.0,848.0],[1194.0,852.0],[1194.0,869.0],[1003.0,864.0]]",de,PP-OCRv5
espresso-003-ocr-00006,espresso-003,frame_000001,5.000,data_video/keyframes/espresso-003/frame_000001.jpg,UPROVID,0.881303,"[[716.0,490.0],[757.0,490.0],[757.0,504.0],[716.0,504.0]]",de,PP-OCRv5
espresso-003-ocr-00007,espresso-003,frame_000001,5.000,data_video/keyframes/espresso-003/frame_000001.jpg,TECIENT,0.702337,"[[704.0,749.0],[761.0,749.0],[761.0,760.0],[704.0,760.0]]",de,PP-OCRv5
espresso-003-ocr-00008,espresso-003,frame_000001,5.000,data_video/keyframes/espresso-003/frame_000001.jpg,VORM,0.912915,"[[706.0,754.0],[754.0,757.0],[754.0,771.0],[706.0,768.0]]",de,PP-OCRv5
espresso-003-ocr-00009,espresso-003,frame_000001,5.000,data_video/keyframes/espresso-003/frame_000001.jpg,KALK,0.856252,"[[945.0,926.0],[973.0,926.0],[973.0,937.0],[945.0,937.0]]",de,PP-OCRv5
espresso-003-ocr-00010,espresso-003,frame_000001,5.000,data_video/keyframes/espresso-003/frame_000001.jpg,MOCCAMASTER,0.999494,"[[1030.0,923.0],[1239.0,932.0],[1238.0,952.0],[1029.0,943.0]]",de,PP-OCRv5
espresso-003-ocr-00011,espresso-003,frame_000002,10.000,data_video/keyframes/espresso-003/frame_000002.jpg,MOCCAMASTEE,0.937390,"[[1036.0,886.0],[1245.0,899.0],[1244.0,919.0],[1035.0,906.0]]",de,PP-OCRv5
espresso-003-ocr-00012,espresso-003,frame_000003,15.000,data_video/keyframes/espresso-003/frame_000003.jpg,UPROVED,0.863164,"[[597.0,455.0],[638.0,455.0],[638.0,466.0],[597.0,466.0]]",de,PP-OCRv5
espresso-003-ocr-00013,espresso-003,frame_000003,15.000,data_video/keyframes/espresso-003/frame_000003.jpg,TECHENT,0.773489,"[[582.0,723.0],[645.0,726.0],[645.0,740.0],[582.0,737.0]]",de,PP-OCRv5
espresso-003-ocr-00014,espresso-003,frame_000003,15.000,data_video/keyframes/espresso-003/frame_000003.jpg,VORM,0.990656,"[[587.0,735.0],[637.0,735.0],[637.0,748.0],[587.0,748.0]]",de,PP-OCRv5
espresso-003-ocr-00015,espresso-003,frame_000003,15.000,data_video/keyframes/espresso-003/frame_000003.jpg,KALK,0.998627,"[[836.0,910.0],[870.0,910.0],[870.0,925.0],[836.0,925.0]]",de,PP-OCRv5
espresso-003-ocr-00016,espresso-003,frame_000003,15.000,data_video/keyframes/espresso-003/frame_000003.jpg,MOCCAMASTER,0.993777,"[[928.0,908.0],[1146.0,916.0],[1145.0,936.0],[927.0,928.0]]",de,PP-OCRv5
espresso-003-ocr-00017,espresso-003,frame_000004,20.000,data_video/keyframes/espresso-003/frame_000004.jpg,APROVED,0.980420,"[[568.0,468.0],[609.0,468.0],[609.0,478.0],[568.0,478.0]]",de,PP-OCRv5
espresso-003-ocr-00018,espresso-003,frame_000004,20.000,data_video/keyframes/espresso-003/frame_000004.jpg,TEGINT,0.789890,"[[554.0,741.0],[618.0,741.0],[618.0,754.0],[554.0,754.0]]",de,PP-OCRv5
espresso-003-ocr-00019,espresso-003,frame_000004,20.000,data_video/keyframes/espresso-003/frame_000004.jpg,VORM,0.948028,"[[561.0,750.0],[609.0,750.0],[609.0,761.0],[561.0,761.0]]",de,PP-OCRv5
espresso-003-ocr-00020,espresso-003,frame_000004,20.000,data_video/keyframes/espresso-003/frame_000004.jpg,KALK,0.998976,"[[810.0,923.0],[844.0,923.0],[844.0,938.0],[810.0,938.0]]",de,PP-OCRv5
espresso-003-ocr-00021,espresso-003,frame_000004,20.000,data_video/keyframes/espresso-003/frame_000004.jpg,MOCCAMASTER,0.999654,"[[901.0,920.0],[1120.0,926.0],[1120.0,947.0],[901.0,941.0]]",de,PP-OCRv5
espresso-003-ocr-00022,espresso-003,frame_000005,25.000,data_video/keyframes/espresso-003/frame_000005.jpg,UPROVED,0.916206,"[[574.0,489.0],[617.0,492.0],[616.0,506.0],[573.0,503.0]]",de,PP-OCRv5
espresso-003-ocr-00023,espresso-003,frame_000005,25.000,data_video/keyframes/espresso-003/frame_000005.jpg,TEOENX,0.860788,"[[558.0,762.0],[619.0,766.0],[618.0,779.0],[557.0,776.0]]",de,PP-OCRv5
espresso-003-ocr-00024,espresso-003,frame_000005,25.000,data_video/keyframes/espresso-003/frame_000005.jpg,VORM,0.982067,"[[561.0,771.0],[612.0,773.0],[612.0,787.0],[561.0,785.0]]",de,PP-OCRv5
espresso-003-ocr-00025,espresso-003,frame_000005,25.000,data_video/keyframes/espresso-003/frame_000005.jpg,KALK,0.999198,"[[810.0,951.0],[843.0,951.0],[843.0,966.0],[810.0,966.0]]",de,PP-OCRv5
espresso-003-ocr-00026,espresso-003,frame_000005,25.000,data_video/keyframes/espresso-003/frame_000005.jpg,MOCCAMASTER,0.999604,"[[902.0,950.0],[1119.0,958.0],[1118.0,978.0],[901.0,970.0]]",de,PP-OCRv5
espresso-003-ocr-00027,espresso-003,frame_000006,30.000,data_video/keyframes/espresso-003/frame_000006.jpg,ATROIED,0.889656,"[[545.0,510.0],[588.0,510.0],[588.0,524.0],[545.0,524.0]]",de,PP-OCRv5
espresso-003-ocr-00028,espresso-003,frame_000006,30.000,data_video/keyframes/espresso-003/frame_000006.jpg,KALK,0.882358,"[[785.0,972.0],[818.0,969.0],[819.0,984.0],[786.0,987.0]]",de,PP-OCRv5
espresso-003-ocr-00029,espresso-003,frame_000006,30.000,data_video/keyframes/espresso-003/frame_000006.jpg,MOCCAMASTER,0.999473,"[[877.0,970.0],[1096.0,976.0],[1096.0,996.0],[877.0,989.0]]",de,PP-OCRv5
espresso-003-ocr-00030,espresso-003,frame_000007,35.000,data_video/keyframes/espresso-003/frame_000007.jpg,TECYENI,0.807869,"[[552.0,777.0],[611.0,777.0],[611.0,791.0],[552.0,791.0]]",de,PP-OCRv5
espresso-003-ocr-00031,espresso-003,frame_000007,35.000,data_video/keyframes/espresso-003/frame_000007.jpg,VORM,0.907558,"[[555.0,783.0],[604.0,786.0],[603.0,800.0],[554.0,797.0]]",de,PP-OCRv5
espresso-003-ocr-00032,espresso-003,frame_000007,35.000,data_video/keyframes/espresso-003/frame_000007.jpg,KALK,0.774772,"[[801.0,970.0],[832.0,970.0],[832.0,984.0],[801.0,984.0]]",de,PP-OCRv5
espresso-003-ocr-00033,espresso-003,frame_000007,35.000,data_video/keyframes/espresso-003/frame_000007.jpg,MOCCAMASTER,0.999434,"[[893.0,969.0],[1109.0,982.0],[1108.0,1002.0],[892.0,989.0]]",de,PP-OCRv5
espresso-003-ocr-00034,espresso-003,frame_000008,40.000,data_video/keyframes/espresso-003/frame_000008.jpg,APPROVED,0.936779,"[[820.0,476.0],[862.0,476.0],[862.0,490.0],[820.0,490.0]]",de,PP-OCRv5
espresso-003-ocr-00035,espresso-003,frame_000008,40.000,data_video/keyframes/espresso-003/frame_000008.jpg,TECENI,0.932422,"[[806.0,746.0],[865.0,749.0],[865.0,760.0],[806.0,757.0]]",de,PP-OCRv5
espresso-003-ocr-00036,espresso-003,frame_000008,40.000,data_video/keyframes/espresso-003/frame_000008.jpg,VORM,0.992487,"[[810.0,753.0],[858.0,756.0],[858.0,770.0],[810.0,767.0]]",de,PP-OCRv5
espresso-003-ocr-00037,espresso-003,frame_000008,40.000,data_video/keyframes/espresso-003/frame_000008.jpg,KALK,0.993514,"[[1057.0,940.0],[1090.0,940.0],[1090.0,955.0],[1057.0,955.0]]",de,PP-OCRv5
espresso-003-ocr-00038,espresso-003,frame_000008,40.000,data_video/keyframes/espresso-003/frame_000008.jpg,MOCCAMASTER,0.999470,"[[1150.0,941.0],[1375.0,957.0],[1374.0,977.0],[1149.0,960.0]]",de,PP-OCRv5
espresso-003-ocr-00039,espresso-003,frame_000009,45.000,data_video/keyframes/espresso-003/frame_000009.jpg,SMERES,0.512239,"[[23.0,63.0],[67.0,67.0],[66.0,80.0],[22.0,76.0]]",de,PP-OCRv5
espresso-003-ocr-00040,espresso-003,frame_000009,45.000,data_video/keyframes/espresso-003/frame_000009.jpg,UPROVED,0.929323,"[[809.0,490.0],[852.0,490.0],[852.0,504.0],[809.0,504.0]]",de,PP-OCRv5
espresso-003-ocr-00041,espresso-003,frame_000009,45.000,data_video/keyframes/espresso-003/frame_000009.jpg,ONI,0.819169,"[[1186.0,732.0],[1211.0,735.0],[1210.0,746.0],[1185.0,743.0]]",de,PP-OCRv5
espresso-003-ocr-00042,espresso-003,frame_000009,45.000,data_video/keyframes/espresso-003/frame_000009.jpg,TECENT,0.839980,"[[798.0,758.0],[858.0,762.0],[857.0,776.0],[797.0,772.0]]",de,PP-OCRv5
espresso-003-ocr-00043,espresso-003,frame_000009,45.000,data_video/keyframes/espresso-003/frame_000009.jpg,VORM,0.915319,"[[802.0,767.0],[849.0,772.0],[848.0,787.0],[801.0,782.0]]",de,PP-OCRv5
espresso-003-ocr-00044,espresso-003,frame_000009,45.000,data_video/keyframes/espresso-003/frame_000009.jpg,KALK,0.993328,"[[1050.0,949.0],[1086.0,951.0],[1085.0,969.0],[1049.0,966.0]]",de,PP-OCRv5
espresso-003-ocr-00045,espresso-003,frame_000009,45.000,data_video/keyframes/espresso-003/frame_000009.jpg,MOCCAMASTER,0.999318,"[[1144.0,953.0],[1369.0,966.0],[1368.0,987.0],[1143.0,973.0]]",de,PP-OCRv5
espresso-003-ocr-00046,espresso-003,frame_000010,50.000,data_video/keyframes/espresso-003/frame_000010.jpg,APROVED,0.878545,"[[797.0,479.0],[837.0,479.0],[837.0,490.0],[797.0,490.0]]",de,PP-OCRv5
espresso-003-ocr-00047,espresso-003,frame_000010,50.000,data_video/keyframes/espresso-003/frame_000010.jpg,INI,0.985579,"[[1173.0,716.0],[1203.0,716.0],[1203.0,731.0],[1173.0,731.0]]",de,PP-OCRv5
espresso-003-ocr-00048,espresso-003,frame_000010,50.000,data_video/keyframes/espresso-003/frame_000010.jpg,TVOEM,0.620965,"[[783.0,746.0],[851.0,746.0],[851.0,776.0],[783.0,776.0]]",de,PP-OCRv5
espresso-003-ocr-00049,espresso-003,frame_000010,50.000,data_video/keyframes/espresso-003/frame_000010.jpg,KALK,0.998946,"[[1044.0,936.0],[1077.0,938.0],[1076.0,954.0],[1043.0,952.0]]",de,PP-OCRv5
espresso-003-ocr-00050,espresso-003,frame_000010,50.000,data_video/keyframes/espresso-003/frame_000010.jpg,MOCCAMASTER,0.999627,"[[1137.0,938.0],[1362.0,948.0],[1361.0,968.0],[1136.0,958.0]]",de,PP-OCRv5
espresso-003-ocr-00051,espresso-003,frame_000011,55.000,data_video/keyframes/espresso-003/frame_000011.jpg,UTROVED,0.958899,"[[784.0,482.0],[824.0,482.0],[824.0,493.0],[784.0,493.0]]",de,PP-OCRv5
espresso-003-ocr-00052,espresso-003,frame_000011,55.000,data_video/keyframes/espresso-003/frame_000011.jpg,q0e Je he a,0.503886,"[[3.0,501.0],[48.0,501.0],[48.0,512.0],[3.0,512.0]]",de,PP-OCRv5
espresso-003-ocr-00053,espresso-003,frame_000011,55.000,data_video/keyframes/espresso-003/frame_000011.jpg,VORM,0.910342,"[[782.0,761.0],[834.0,761.0],[834.0,775.0],[782.0,775.0]]",de,PP-OCRv5
espresso-003-ocr-00054,espresso-003,frame_000011,55.000,data_video/keyframes/espresso-003/frame_000011.jpg,ECIENT,0.730185,"[[785.0,754.0],[837.0,754.0],[837.0,765.0],[785.0,765.0]]",de,PP-OCRv5
espresso-003-ocr-00055,espresso-003,frame_000011,55.000,data_video/keyframes/espresso-003/frame_000011.jpg,KALK,0.996694,"[[1037.0,938.0],[1070.0,938.0],[1070.0,953.0],[1037.0,953.0]]",de,PP-OCRv5
espresso-003-ocr-00056,espresso-003,frame_000011,55.000,data_video/keyframes/espresso-003/frame_000011.jpg,MOCCAMASTER,0.999313,"[[1129.0,936.0],[1355.0,943.0],[1355.0,963.0],[1129.0,956.0]]",de,PP-OCRv5
espresso-003-ocr-00057,espresso-003,frame_000012,60.000,data_video/keyframes/espresso-003/frame_000012.jpg,AITRONED,0.885270,"[[778.0,462.0],[820.0,462.0],[820.0,472.0],[778.0,472.0]]",de,PP-OCRv5
espresso-003-ocr-00058,espresso-003,frame_000012,60.000,data_video/keyframes/espresso-003/frame_000012.jpg,N,0.885525,"[[1163.0,699.0],[1182.0,699.0],[1182.0,707.0],[1163.0,707.0]]",de,PP-OCRv5
espresso-003-ocr-00059,espresso-003,frame_000012,60.000,data_video/keyframes/espresso-003/frame_000012.jpg,TECIINI,0.811711,"[[772.0,734.0],[830.0,734.0],[830.0,744.0],[772.0,744.0]]",de,PP-OCRv5
espresso-003-ocr-00060,espresso-003,frame_000012,60.000,data_video/keyframes/espresso-003/frame_000012.jpg,VORM,0.913216,"[[779.0,742.0],[824.0,742.0],[824.0,753.0],[779.0,753.0]]",de,PP-OCRv5
espresso-003-ocr-00061,espresso-003,frame_000012,60.000,data_video/keyframes/espresso-003/frame_000012.jpg,KALK,0.996778,"[[1030.0,918.0],[1064.0,918.0],[1064.0,933.0],[1030.0,933.0]]",de,PP-OCRv5
espresso-003-ocr-00062,espresso-003,frame_000012,60.000,data_video/keyframes/espresso-003/frame_000012.jpg,MOCCAMASTER,0.999390,"[[1122.0,917.0],[1349.0,925.0],[1349.0,945.0],[1122.0,937.0]]",de,PP-OCRv5
espresso-003-ocr-00063,espresso-003,frame_000013,65.000,data_video/keyframes/espresso-003/frame_000013.jpg,UTROVED,0.858638,"[[762.0,470.0],[806.0,470.0],[806.0,483.0],[762.0,483.0]]",de,PP-OCRv5
espresso-003-ocr-00064,espresso-003,frame_000013,65.000,data_video/keyframes/espresso-003/frame_000013.jpg,INI,0.986988,"[[1146.0,705.0],[1176.0,705.0],[1176.0,719.0],[1146.0,719.0]]",de,PP-OCRv5
espresso-003-ocr-00065,espresso-003,frame_000013,65.000,data_video/keyframes/espresso-003/frame_000013.jpg,IM,0.752095,"[[1145.0,719.0],[1163.0,719.0],[1163.0,727.0],[1145.0,727.0]]",de,PP-OCRv5
espresso-003-ocr-00066,espresso-003,frame_000013,65.000,data_video/keyframes/espresso-003/frame_000013.jpg,TEOINI,0.818248,"[[758.0,744.0],[818.0,744.0],[818.0,755.0],[758.0,755.0]]",de,PP-OCRv5
espresso-003-ocr-00067,espresso-003,frame_000013,65.000,data_video/keyframes/espresso-003/frame_000013.jpg,VORM,0.927800,"[[763.0,753.0],[810.0,753.0],[810.0,764.0],[763.0,764.0]]",de,PP-OCRv5
espresso-003-ocr-00068,espresso-003,frame_000013,65.000,data_video/keyframes/espresso-003/frame_000013.jpg,KALK,0.999063,"[[1018.0,929.0],[1051.0,929.0],[1051.0,944.0],[1018.0,944.0]]",de,PP-OCRv5
espresso-003-ocr-00069,espresso-003,frame_000013,65.000,data_video/keyframes/espresso-003/frame_000013.jpg,MOCCAMASTER,0.999230,"[[1110.0,927.0],[1337.0,935.0],[1337.0,955.0],[1110.0,947.0]]",de,PP-OCRv5
espresso-003-ocr-00070,espresso-003,frame_000014,70.000,data_video/keyframes/espresso-003/frame_000014.jpg,APROVED,0.862531,"[[762.0,477.0],[804.0,477.0],[804.0,488.0],[762.0,488.0]]",de,PP-OCRv5
espresso-003-ocr-00071,espresso-003,frame_000014,70.000,data_video/keyframes/espresso-003/frame_000014.jpg,INI,0.988170,"[[1144.0,713.0],[1175.0,713.0],[1175.0,728.0],[1144.0,728.0]]",de,PP-OCRv5
espresso-003-ocr-00072,espresso-003,frame_000014,70.000,data_video/keyframes/espresso-003/frame_000014.jpg,OAM,0.759381,"[[1126.0,727.0],[1163.0,727.0],[1163.0,737.0],[1126.0,737.0]]",de,PP-OCRv5
espresso-003-ocr-00073,espresso-003,frame_000014,70.000,data_video/keyframes/espresso-003/frame_000014.jpg,TECENT,0.842641,"[[754.0,752.0],[814.0,752.0],[814.0,763.0],[754.0,763.0]]",de,PP-OCRv5
espresso-003-ocr-00074,espresso-003,frame_000014,70.000,data_video/keyframes/espresso-003/frame_000014.jpg,VORM,0.997449,"[[760.0,761.0],[807.0,761.0],[807.0,772.0],[760.0,772.0]]",de,PP-OCRv5
espresso-003-ocr-00075,espresso-003,frame_000014,70.000,data_video/keyframes/espresso-003/frame_000014.jpg,KALK,0.995147,"[[1015.0,937.0],[1049.0,939.0],[1048.0,954.0],[1014.0,952.0]]",de,PP-OCRv5
espresso-003-ocr-00076,espresso-003,frame_000014,70.000,data_video/keyframes/espresso-003/frame_000014.jpg,MOCCAMASTER,0.999405,"[[1108.0,937.0],[1336.0,945.0],[1336.0,965.0],[1108.0,957.0]]",de,PP-OCRv5
espresso-003-ocr-00077,espresso-003,frame_000015,75.000,data_video/keyframes/espresso-003/frame_000015.jpg,APROVED,0.925907,"[[853.0,458.0],[894.0,458.0],[894.0,469.0],[853.0,469.0]]",de,PP-OCRv5
espresso-003-ocr-00078,espresso-003,frame_000015,75.000,data_video/keyframes/espresso-003/frame_000015.jpg,INI,0.871941,"[[1240.0,701.0],[1272.0,701.0],[1272.0,715.0],[1240.0,715.0]]",de,PP-OCRv5
